t-SNE1,t-SNE2,k_cluster,municipality,canton,date,alpine_region,elevation_group
7.8801365,1.850183,3,Samedan / (Pontresina?),GR,2016-07-10,Eastern Alps,4000
-0.041468963,-3.945831,3,Leukerbad,VS,2016-10-15,Southern Alps,3000
-2.0446544,-5.192014,3,Davos,GR,2016-10-22,Eastern Alps,3000
-5.174894,1.2568212,4,Simplon,VS,2016-11-27,Southern Alps,4000
-2.4724505,0.54670143,3,Ried-Brig,VS,2016-12-23,Southern Alps,3000
-0.9290925,-2.6545134,3,Silvaplana,GR,2016-12-26,Eastern Alps,3000
-5.627325,-0.00040647754,4,Leytron,VS,2017-01-06,Southern Alps,3000
-4.5718226,-1.9653604,0,Andermatt,UR,2017-01-07,Central Alps,3000
-5.123046,-3.4136965,2,Arosa,GR,2017-01-11,Eastern Alps,3000
-5.828508,0.23955795,4,Oberiberg,SZ,2017-01-14,Central Alps,2000
-5.8671417,-0.02912637,4,Diemtigen,BE,2017-01-14,Western Alps,3000
-5.5482483,-1.4641038,0,Simplon,VS,2017-01-15,Southern Alps,3000
-6.3755903,-2.7150872,2,Nendaz,VS,2017-01-15,Southern Alps,3000
-5.9821076,0.10417175,4,Obergoms,VS,2017-01-15,Southern Alps,2000
-5.328526,-3.543669,2,Riddes,VS,2017-01-20,Southern Alps,3000
-5.6489964,-0.75198334,2,Binn,VS,2017-01-20,Southern Alps,3000
-4.9191656,-3.7103937,2,Nendaz,VS,2017-01-21,Southern Alps,3000
-1.9533536,-0.3186448,3,Oberiberg,SZ,2017-01-21,Central Alps,3000
-0.35938564,1.4357169,3,Glarus Nord,GL,2017-01-22,Eastern Alps,3000
-2.378536,1.9106269,3,Muotathal,SZ,2017-01-22,Central Alps,2000
-4.9189186,-1.9895998,2,Bedretto,TI,2017-01-22,Southern Alps,3000
-4.872687,-2.8007867,2,Naters,VS,2017-01-22,Southern Alps,3000
-3.439997,-3.3231146,3,Klosters-Serneus,GR,2017-01-26,Eastern Alps,3000
-3.8236468,-2.9384334,3,Fideris,GR,2017-01-28,Eastern Alps,3000
-3.4906774,-0.3758039,3,Arosa,GR,2017-02-01,Eastern Alps,3000
-4.3190722,0.12582247,0,Vilters-Wangs,SG,2017-02-02,Eastern Alps,3000
-3.9069865,-0.9230799,0,Andermatt,UR,2017-02-02,Central Alps,3000
-3.837379,-1.6977355,0,Samedan,GR,2017-02-03,Eastern Alps,3000
-4.6253953,-1.0923929,0,Zermatt,VS,2017-02-03,Southern Alps,4000
-3.0178788,-2.3481033,3,Avers,GR,2017-02-03,Eastern Alps,3000
-4.742686,-0.05690393,0,Binn,VS,2017-02-04,Southern Alps,3000
-5.3824825,-0.3624748,2,Airolo,TI,2017-02-04,Southern Alps,2000
-5.15728,-0.8439187,0,Ried-Brig,VS,2017-02-05,Southern Alps,3000
-4.234513,-3.1774673,2,Davos,GR,2017-02-08,Eastern Alps,3000
-5.899528,-1.3981885,2,Zermatt,VS,2017-02-09,Southern Alps,4000
-5.2065144,-1.473131,2,Riddes,VS,2017-02-09,Southern Alps,3000
-4.715627,0.9087577,1,Riemenstalden,SZ,2017-02-10,Central Alps,2000
-3.1801596,-2.8553421,3,Safiental,GR,2017-02-11,Eastern Alps,3000
-2.8455582,1.9815822,3,Muotathal,SZ,2017-02-12,Central Alps,2000
-2.844656,1.9816256,3,Muotathal,SZ,2017-02-12,Central Alps,3000
-2.8450444,1.9814599,3,Muotathal,SZ,2017-02-12,Central Alps,3000
-3.1363995,-0.47240835,0,Kerns,OW,2017-02-12,Central Alps,3000
-4.0628357,-0.3700057,3,Adelboden,BE,2017-02-12,Western Alps,3000
-3.5967112,-2.1163898,3,Arosa,GR,2017-02-12,Eastern Alps,3000
-2.8242295,-1.983291,3,Isérables,VS,2017-02-13,Southern Alps,3000
-3.6295407,-2.1622126,3,Mesocco,GR,2017-02-13,Eastern Alps,3000
-3.7771866,-2.3590062,3,Andermatt,UR,2017-02-13,Central Alps,3000
-1.4606011,-1.1005182,3,Davos,GR,2017-02-22,Eastern Alps,3000
-2.59684,1.5221549,3,Leukerbad,VS,2017-02-22,Southern Alps,4000
-1.6505778,-0.7558581,3,La Punt-Chamues-ch,GR,2017-02-23,Eastern Alps,3000
-3.1320658,0.32952374,3,Wolfenschiessen,NW,2017-02-25,Central Alps,3000
-1.653277,2.1450653,3,Glarus Süd,GL,2017-02-26,Eastern Alps,3000
-4.4571958,-1.1126137,0,Scuol,GR,2017-03-01,Eastern Alps,3000
-3.7082748,-2.9474864,3,Obersaxen Mundaun,GR,2017-03-02,Eastern Alps,3000
-5.282628,0.46059176,4,Anniviers,VS,2017-03-02,Southern Alps,3000
-3.7316558,-1.0129611,0,Zuoz,GR,2017-03-03,Eastern Alps,3000
-4.269386,0.5418117,0,Anniviers,VS,2017-03-03,Southern Alps,3000
-4.158299,0.63681716,0,Anniviers,VS,2017-03-03,Southern Alps,3000
-5.057749,1.3684832,4,Gsteig,BE,2017-03-03,Western Alps,2000
-2.4065738,-0.33169776,0,Davos,GR,2017-03-04,Eastern Alps,3000
-5.3725348,0.43300408,4,Andermatt,UR,2017-03-05,Central Alps,3000
-3.7378988,-1.2780788,3,Arosa,GR,2017-03-05,Eastern Alps,3000
-4.6511683,-0.56068027,0,Val Müstair,GR,2017-03-07,Eastern Alps,3000
-6.0016484,0.27631184,4,Nendaz,VS,2017-03-07,Southern Alps,3000
-5.3391423,0.50845534,4,Saxon,VS,2017-03-08,Southern Alps,3000
-5.722243,1.6187837,4,Kippel,VS,2017-03-08,Southern Alps,3000
-4.4043756,0.114942774,0,Silvaplana,GR,2017-03-10,Eastern Alps,3000
-5.887853,1.0910432,4,Klosters-Serneus,GR,2017-03-10,Eastern Alps,3000
-1.4614881,1.5893881,3,Anniviers,VS,2017-03-11,Southern Alps,3000
-1.1091607,1.8284006,3,Bagnes,VS,2017-03-11,Southern Alps,3000
-2.93416,0.48592776,3,Surses,GR,2017-03-12,Eastern Alps,4000
-1.5117098,1.4695464,3,Disentis/Mustér,GR,2017-03-15,Eastern Alps,3000
-0.20428185,1.6483898,3,Nendaz,VS,2017-03-16,Southern Alps,3000
-3.0893958,0.3889851,0,Avers,GR,2017-03-18,Eastern Alps,3000
-0.30928776,-1.1797585,3,Samedan,GR,2017-03-21,Eastern Alps,3000
-3.1881535,0.24409951,3,Innertkirchen,BE,2017-04-16,Western Alps,3000
-6.0434732,0.5653939,4,Innertkirchen,BE,2017-04-20,Western Alps,3000
-6.163094,1.1534941,4,Wolfenschiessen,NW,2017-04-20,Central Alps,3000
-4.630284,-2.3208125,2,Davos,GR,2017-04-21,Eastern Alps,3000
-1.3535259,-3.3281877,3,Lauterbrunnen,BE,2017-04-21,Western Alps,3000
-5.295412,-1.662042,2,Davos,GR,2017-04-21,Eastern Alps,3000
-4.4250436,1.954689,1,Blatten,VS,2017-04-21,Southern Alps,4000
-3.43259,-0.8785499,3,Davos,GR,2017-04-22,Eastern Alps,3000
-3.4341555,-0.87845916,3,Davos,GR,2017-04-22,Eastern Alps,3000
-2.2227895,2.8808045,3,Engelberg / (Wolfenschiessen?),OW,2017-04-22,Central Alps,3000
-5.4538336,-0.76416135,2,Davos,GR,2017-04-29,Eastern Alps,3000
-3.848734,0.06127246,3,Davos,GR,2017-04-30,Eastern Alps,3000
-2.1534665,1.3715961,3,Blatten,VS,2017-05-06,Southern Alps,4000
-0.69469655,1.6031129,3,Naters,VS,2017-05-13,Southern Alps,4000
-3.1832905,1.0624553,3,Wolfenschiessen,NW,2017-05-20,Central Alps,3000
0.23213238,1.6047722,3,Simplon,VS,2017-05-24,Southern Alps,4000
3.5729668,5.8043766,3,Fieschertal,VS,2017-08-02,Southern Alps,4000
4.0764527,-0.5905812,3,Grindelwald,BE,2017-09-21,Western Alps,4000
0.9927444,-5.5007524,3,Anniviers,VS,2017-10-28,Southern Alps,4000
-6.435751,0.88690734,4,Engelberg,OW,2017-11-14,Central Alps,3000
-3.4948244,-0.6003752,0,Val Müstair,GR,2017-11-19,Eastern Alps,3000
-5.7944875,-2.6978986,2,Andermatt,UR,2017-12-03,Central Alps,3000
-3.6208527,-1.4338338,0,Boltigen,BE,2017-12-08,Western Alps,2000
-6.369075,1.2428256,4,Leytron,VS,2017-12-10,Southern Alps,2000
-5.5958953,-2.8938644,2,Saas-Fee,VS,2017-12-12,Southern Alps,3000
-5.4130316,-0.72411484,4,Hospental,UR,2017-12-13,Central Alps,3000
-6.1233726,0.95669574,4,Spiringen,UR,2017-12-17,Central Alps,2000
-6.0681095,-2.2067933,2,Celerina/Schlarigna,GR,2017-12-17,Eastern Alps,3000
-1.6678083,-0.4210519,3,Bagnes,VS,2017-12-21,Southern Alps,4000
-3.9136066,-0.69646615,3,Jenaz,GR,2017-12-23,Eastern Alps,3000
-0.8759963,0.32062528,3,Naters,VS,2017-12-25,Southern Alps,3000
-5.077743,-1.3421158,0,Liddes,VS,2017-12-27,Southern Alps,3000
-5.744486,0.04237248,2,Glarus Süd,GL,2017-12-28,Eastern Alps,3000
-5.387459,0.17868982,4,Acquarossa,TI,2017-12-28,Southern Alps,2000
-5.488398,0.19535252,4,Semsales,FR,2017-12-29,Western Alps,2000
-4.4511914,1.218918,4,Kandersteg,BE,2017-12-31,Western Alps,3000
-4.09367,0.48049954,3,Tujetsch,GR,2017-12-31,Eastern Alps,3000
-2.8513827,0.24334012,3,Fiesch,VS,2017-12-31,Southern Alps,3000
-4.388281,0.38644975,0,Ormont-Dessous,VD,2018-01-01,Western Alps,2000
-4.5985837,1.2449639,0,Lavey-Morcles,VD,2018-01-03,Western Alps,3000
-3.2289586,0.6159254,0,Davos,GR,2018-01-09,Eastern Alps,3000
-5.74768,2.3601122,1,Leytron,VS,2018-01-18,Southern Alps,2000
-4.338157,-1.2919801,0,St. Stephan,BE,2018-01-19,Western Alps,2000
-4.721887,0.27236184,0,Val-d’Illiez,VS,2018-01-19,Southern Alps,2000
-5.087381,1.1669595,0,Nendaz,VS,2018-01-19,Southern Alps,3000
-6.252052,2.006868,4,Crans-Montana,VS,2018-01-19,Southern Alps,3000
-4.0117846,-0.35897008,0,Zweisimmen,BE,2018-01-20,Western Alps,2000
-6.656186,1.8658563,4,Innertkirchen,BE,2018-01-23,Western Alps,3000
-4.951565,4.548031,1,Chamoson,VS,2018-01-29,Southern Alps,3000
-6.2692275,2.1880956,4,Ormont-Dessous,VD,2018-02-13,Western Alps,3000
-6.473986,1.0083785,2,Davos,GR,2018-02-14,Eastern Alps,3000
-4.8103356,1.9597924,1,Valsot,GR,2018-02-17,Eastern Alps,3000
-5.0046453,3.3186398,1,Klosters-Serneus,GR,2018-02-17,Eastern Alps,3000
-6.058389,2.1779556,1,Saint-Martin (VS),VS,2018-02-18,Southern Alps,3000
-6.034276,2.8022482,1,Mont-Noble,VS,2018-02-18,Southern Alps,3000
-6.0535507,3.364322,1,Salvan,VS,2018-02-18,Southern Alps,3000
-6.18409,2.244887,1,Orsières,VS,2018-02-18,Southern Alps,4000
-6.026464,2.0456095,1,Nendaz,VS,2018-02-18,Southern Alps,3000
-6.0779366,1.2963884,1,Davos,GR,2018-02-18,Eastern Alps,3000
-6.033135,3.1738126,1,Blatten,VS,2018-02-18,Southern Alps,4000
-6.290178,1.8999875,1,Naters,VS,2018-02-19,Southern Alps,4000
-5.9781375,1.6598872,1,Davos,GR,2018-02-19,Eastern Alps,3000
-6.401172,1.1100388,2,Bagnes,VS,2018-02-20,Southern Alps,4000
-6.3027706,0.27601987,2,Davos,GR,2018-02-22,Eastern Alps,3000
-5.84505,3.2291005,1,Guttet-Feschel,VS,2018-02-23,Southern Alps,3000
-4.8888025,2.2852151,1,Diemtigen,BE,2018-02-23,Western Alps,3000
-5.73902,3.911628,1,Leukerbad / Guttet-Feschel / Albinen,VS,2018-02-24,Southern Alps,3000
-5.208692,3.4684894,1,Lauenen,BE,2018-02-24,Western Alps,3000
-4.9198375,2.2485976,1,Evolène,VS,2018-02-24,Southern Alps,4000
-5.219306,3.7957718,1,Val-d’Illiez,VS,2018-02-24,Southern Alps,3000
-4.460744,3.4658623,1,Nendaz,VS,2018-02-24,Southern Alps,3000
-5.725302,3.6839514,1,Bex,VD,2018-02-24,Western Alps,3000
-4.7370963,3.4138668,1,Engelberg / Innertkirchen,OW,2018-02-24,Central Alps,3000
-5.4788284,3.5657594,1,Savièse,VS,2018-02-24,Southern Alps,3000
-3.5896728,3.0116794,1,Klosters-Serneus,GR,2018-02-24,Eastern Alps,3000
-5.2950745,1.8429067,1,Klosters-Serneus,GR,2018-03-01,Eastern Alps,3000
-5.453782,0.4691313,2,Davos,GR,2018-03-01,Eastern Alps,3000
-5.122935,2.4396346,1,Orsières,VS,2018-03-01,Southern Alps,3000
-5.2462735,2.774463,1,Nendaz,VS,2018-03-03,Southern Alps,3000
-5.2462735,2.774463,1,Riddes,VS,2018-03-03,Southern Alps,3000
-5.2462735,2.774463,1,Nendaz,VS,2018-03-03,Southern Alps,3000
-4.117126,2.7523277,1,Troistorrents / Monthey,VS,2018-03-04,Southern Alps,2000
-4.9857426,3.3652217,1,Giswil,OW,2018-03-04,Central Alps,3000
-4.6686277,3.4040978,1,Diemtigen,BE,2018-03-04,Western Alps,2000
-5.657281,2.2588656,1,Bourg-Saint-Pierre,VS,2018-03-04,Southern Alps,3000
-5.622822,2.7786963,1,Bagnes,VS,2018-03-04,Southern Alps,3000
-4.82189,2.209824,1,Mels,SG,2018-03-04,Eastern Alps,3000
-5.7695203,3.872268,1,Conthey,VS,2018-03-04,Southern Alps,3000
-5.5778265,4.034722,1,Riemenstalden,SZ,2018-03-04,Central Alps,2000
-5.554835,2.5667055,1,Simplon,VS,2018-03-07,Southern Alps,3000
-4.2149134,1.1313936,1,Reichenbach im Kandertal,BE,2018-03-08,Western Alps,3000
-5.550568,2.0782635,4,Vionnaz,VS,2018-03-08,Southern Alps,2000
-4.684486,1.4987185,1,Andermatt,UR,2018-03-09,Central Alps,3000
-3.225433,1.6797792,3,Thusis,GR,2018-03-10,Eastern Alps,3000
-4.6905813,3.2095635,1,Lauenen,BE,2018-03-11,Western Alps,3000
-4.13506,1.3670439,3,Surses,GR,2018-03-12,Eastern Alps,3000
-5.495338,3.8748095,1,Engelberg,OW,2018-03-14,Central Alps,3000
-5.3053513,3.1158442,1,Innertkirchen,BE,2018-03-14,Western Alps,2000
-5.881491,2.3922303,1,Evolène,VS,2018-03-14,Southern Alps,3000
-5.60651,2.1721177,1,Realp,UR,2018-03-14,Central Alps,3000
-4.5744977,0.019503973,2,Samedan,GR,2018-03-14,Eastern Alps,3000
-4.851425,2.0009298,1,Bergün Filisur,GR,2018-03-16,Eastern Alps,3000
-4.97605,3.3824859,1,Riddes,VS,2018-03-16,Southern Alps,3000
-3.7157145,2.9819038,1,Davos,GR,2018-03-16,Eastern Alps,3000
-4.772491,1.9052196,1,Andermatt,UR,2018-03-16,Central Alps,3000
-5.4747887,2.923009,1,Bagnes,VS,2018-03-16,Southern Alps,3000
-4.774308,1.904954,1,Andermatt,UR,2018-03-16,Central Alps,3000
-6.1018815,0.29928622,2,Pontresina,GR,2018-03-20,Eastern Alps,3000
-6.6244245,-0.7774807,2,Samedan,GR,2018-03-21,Eastern Alps,3000
-6.3805647,1.3672929,1,Evolène,VS,2018-03-21,Southern Alps,3000
-6.1384234,0.34602568,2,Safiental,GR,2018-03-22,Eastern Alps,3000
-5.5953245,0.2526969,0,Poschiavo,GR,2018-03-23,Eastern Alps,3000
-5.8101573,2.297184,1,Fieschertal / Goms,VS,2018-03-23,Southern Alps,4000
-5.4864445,3.0681472,1,Bagnes,VS,2018-03-24,Southern Alps,4000
-5.540948,1.6810975,1,Davos,GR,2018-03-24,Eastern Alps,3000
-4.3231287,3.4303477,1,Diemtigen,BE,2018-03-24,Western Alps,3000
-5.8710866,2.9693985,1,Zermatt,VS,2018-03-24,Southern Alps,3000
-5.8695087,2.9684486,1,Zermatt,VS,2018-03-24,Southern Alps,3000
-6.1512227,0.30719817,2,Surses,GR,2018-03-24,Eastern Alps,3000
-5.6908503,3.414843,1,Ferden,VS,2018-03-30,Southern Alps,3000
-4.0868826,2.0884705,0,Arosa,GR,2018-03-30,Eastern Alps,3000
-5.367424,2.2655454,1,Fiesch,VS,2018-03-31,Southern Alps,3000
-5.7211356,2.5180066,1,Nendaz,VS,2018-04-01,Southern Alps,3000
-5.6072507,1.3844799,4,Val Müstair,GR,2018-04-01,Eastern Alps,3000
-5.1983943,0.5439062,0,Pontresina,GR,2018-04-01,Eastern Alps,3000
-5.4742503,2.745566,1,Ilanz/Glion,GR,2018-04-02,Eastern Alps,3000
-3.0724912,2.52124,3,Klosters-Serneus,GR,2018-04-02,Eastern Alps,3000
-4.571342,2.413557,1,Lavizzara,TI,2018-04-02,Southern Alps,3000
-5.765344,3.6523983,1,Innertkirchen,BE,2018-04-02,Western Alps,3000
-3.9431856,1.5450649,0,Surses,GR,2018-04-04,Eastern Alps,3000
-5.031193,2.72322,1,Zernez,GR,2018-04-05,Eastern Alps,3000
-4.62135,3.8878407,1,Turtmann-Unterems,VS,2018-04-05,Southern Alps,4000
-4.889581,3.380205,1,Bagnes,VS,2018-04-05,Southern Alps,3000
-2.5736487,4.351888,1,Davos,GR,2018-04-06,Eastern Alps,3000
-3.7684786,4.7578917,1,Arosa,GR,2018-04-06,Eastern Alps,3000
-2.8344474,1.9691732,3,Splügen,GR,2018-04-06,Eastern Alps,3000
-2.607492,3.2503254,3,Zernez,GR,2018-04-07,Eastern Alps,3000
-2.2545826,3.3474054,3,Surses,GR,2018-04-08,Eastern Alps,3000
-4.5185866,3.0354571,1,Schattdorf / Bürglen (UR),UR,2018-04-09,Central Alps,3000
-4.959186,2.975706,1,Andermatt,UR,2018-04-14,Central Alps,3000
0.29800934,3.6780877,3,Davos,GR,2018-04-21,Eastern Alps,3000
-4.815043,1.8209306,0,Saas-Fee,VS,2018-04-30,Southern Alps,4000
-2.1837182,4.484542,3,Spiringen,UR,2018-05-20,Central Alps,3000
1.3086759,2.50939,3,Silenen,UR,2018-06-03,Central Alps,3000
1.3191472,2.7541506,3,Saas-Fee,VS,2018-06-10,Southern Alps,5000
3.530983,3.909928,3,Grindelwald,BE,2018-06-20,Western Alps,3000
-3.0585446,-3.3008254,3,Tujetsch,GR,2018-11-24,Eastern Alps,3000
-3.6834383,-2.5402486,3,Zermatt,VS,2018-11-24,Southern Alps,4000
-3.9325476,-2.083965,0,Zermatt,VS,2018-11-24,Southern Alps,3000
-4.2496257,-2.3621073,2,Silvaplana,GR,2018-11-25,Eastern Alps,4000
-3.9290063,-0.24716346,0,Celerina/Schlarigna,GR,2018-12-08,Eastern Alps,3000
-5.5719633,-1.3860954,2,Nendaz,VS,2018-12-11,Southern Alps,3000
-4.7676473,-3.2687676,2,Nendaz,VS,2018-12-15,Southern Alps,3000
-4.432619,2.4894602,1,Bedretto,TI,2018-12-22,Southern Alps,3000
-4.6381483,0.40042397,0,Crans-Montana,VS,2018-12-22,Southern Alps,3000
-2.780098,1.4969722,3,Prato (Leventina),TI,2018-12-22,Southern Alps,3000
-5.835929,1.0768343,4,Bellwald,VS,2018-12-25,Southern Alps,3000
-5.8921447,1.0238692,4,Zermatt,VS,2018-12-25,Southern Alps,3000
-1.7603649,2.0418167,3,Anniviers,VS,2018-12-26,Southern Alps,3000
-2.7682004,-2.397181,3,Davos,GR,2018-12-26,Eastern Alps,3000
-3.1273835,1.9347574,3,Zermatt,VS,2018-12-26,Southern Alps,3000
-0.39390504,0.91150403,3,Luzein,GR,2018-12-27,Eastern Alps,3000
-1.0718697,-0.52776414,3,Davos,GR,2018-12-27,Eastern Alps,3000
-6.1777935,0.6079386,4,Spiringen,UR,2019-01-03,Central Alps,2000
-5.745766,-0.73995394,2,Davos,GR,2019-01-03,Eastern Alps,3000
-6.07225,-0.648723,2,Davos,GR,2019-01-03,Eastern Alps,3000
-5.450739,-1.8157811,2,Innerthal,SZ,2019-01-03,Central Alps,3000
-5.9966226,-0.46296373,2,Engelberg,OW,2019-01-03,Central Alps,2000
-5.875361,0.4206566,4,Unterschächen,UR,2019-01-03,Central Alps,3000
-6.0654473,-0.54151195,2,Davos,GR,2019-01-03,Eastern Alps,3000
-4.923758,-0.560097,0,Pontresina,GR,2019-01-04,Eastern Alps,3000
-4.081964,-0.14921685,0,Kandersteg,BE,2019-01-04,Western Alps,3000
-5.6226487,-1.718827,2,Medel (Lucmagn),GR,2019-01-06,Eastern Alps,3000
-5.8398595,0.7036188,4,Vaz/Obervaz,GR,2019-01-07,Eastern Alps,3000
-6.188227,0.85490566,4,Engelberg,OW,2019-01-11,Central Alps,2000
-4.633866,-1.0561523,2,Lenk,BE,2019-01-12,Western Alps,3000
-3.4249647,-0.44442642,0,Zweisimmen,BE,2019-01-13,Western Alps,2000
-4.210895,0.07484922,0,Zuoz,GR,2019-01-13,Eastern Alps,3000
-4.2258654,0.40697518,0,Medel (Lucmagn),GR,2019-01-13,Eastern Alps,2000
-4.046929,0.17017321,0,Adelboden,BE,2019-01-13,Western Alps,2000
-4.3281393,-0.35446918,0,Val-d'Illiez,VS,2019-01-14,Southern Alps,2000
-5.8223863,1.3221884,4,Crans-Montana,VS,2019-01-14,Southern Alps,3000
-5.7274876,0.6036018,4,Jaun,FR,2019-01-14,Western Alps,2000
-6.651412,1.6084492,4,Glarus Süd,GL,2019-01-15,Eastern Alps,3000
-5.6024404,0.13170286,4,Nendaz,VS,2019-01-15,Southern Alps,3000
-5.6024404,0.13170286,4,Nendaz,VS,2019-01-15,Southern Alps,3000
-6.6506205,1.6248684,4,Kerns,OW,2019-01-15,Central Alps,3000
-5.6021905,0.13168679,4,Riddes,VS,2019-01-15,Southern Alps,3000
-6.5788717,-0.9072228,2,Bagnes,VS,2019-01-19,Southern Alps,2000
-5.351829,0.55911714,2,Val-de-Charmey,FR,2019-01-19,Western Alps,2000
-6.399584,-1.4125798,2,Lumnezia,GR,2019-01-19,Eastern Alps,3000
-3.7242265,-1.6978194,3,Château-d'Oex,VD,2019-01-19,Western Alps,3000
-4.720578,-2.520299,2,Vouvry,VS,2019-01-19,Southern Alps,3000
-5.351829,0.55911714,2,Plaffeien,FR,2019-01-19,Western Alps,2000
-5.128519,2.6062405,1,Bedretto,TI,2019-01-26,Southern Alps,3000
-5.985806,0.9268518,4,Oberiberg,SZ,2019-01-29,Central Alps,2000
-5.31887,-1.105037,2,Oberiberg,SZ,2019-01-30,Central Alps,2000
-3.803971,-2.0946646,3,Scuol,GR,2019-02-02,Eastern Alps,3000
-3.7934115,1.5622789,3,Diemtigen,BE,2019-02-02,Western Alps,2000
-5.9832225,1.4036492,4,Vaz/Obervaz,GR,2019-02-02,Eastern Alps,3000
-5.737607,0.87749165,4,Silvaplana,GR,2019-02-02,Eastern Alps,3000
-5.954743,2.573879,1,Muotathal,SZ,2019-02-03,Central Alps,2000
-5.9069347,0.7988637,2,Oberiberg,SZ,2019-02-03,Central Alps,2000
-4.5832286,-2.5691636,2,Einsiedeln,SZ,2019-02-03,Central Alps,2000
-5.972553,0.8026279,2,Arosa,GR,2019-02-04,Eastern Alps,3000
-6.153912,0.5379847,4,Einsiedeln,SZ,2019-02-04,Central Alps,2000
-5.9366655,2.308465,1,Reichenbach im Kandertal,BE,2019-02-04,Western Alps,2000
-5.6013794,0.47341302,4,Haut-Intyamon,FR,2019-02-04,Western Alps,2000
-3.4387546,1.2023655,3,Isérables,VS,2019-02-05,Southern Alps,3000
-1.888897,3.5107214,3,Saanen,BE,2019-02-06,Western Alps,3000
-3.2128198,2.1363263,3,Bagnes,VS,2019-02-06,Southern Alps,3000
-3.2128198,2.1363263,3,Orsières,VS,2019-02-06,Southern Alps,3000
-1.0564644,1.7426625,3,Safiental,GR,2019-02-06,Eastern Alps,3000
-5.089724,1.0990496,1,Luzein,GR,2019-02-08,Eastern Alps,3000
-5.483115,1.5484085,1,Bettmeralp,VS,2019-02-08,Southern Alps,3000
-5.228416,3.0725393,1,Glarus Süd,GL,2019-02-08,Eastern Alps,3000
-5.890347,1.9625487,1,Davos,GR,2019-02-08,Eastern Alps,3000
-4.390431,2.3514762,1,Klosters-Serneus,GR,2019-02-09,Eastern Alps,3000
-3.8087077,1.5311539,0,Oberried am Brienzersee,BE,2019-02-09,Western Alps,3000
-3.3055875,0.9245002,0,Saanen,BE,2019-02-09,Western Alps,2000
-3.9158597,1.9192632,1,Davos,GR,2019-02-09,Eastern Alps,3000
-6.061847,1.2593505,4,Grindelwald,BE,2019-02-12,Western Alps,3000
-0.8962987,3.6837456,3,Diemtigen,BE,2019-02-14,Western Alps,3000
-3.8815434,5.199147,1,Wildhaus-Alt St. Johann,SG,2019-02-14,Eastern Alps,2000
-1.650093,4.0835047,3,Medel (Lucmagn),GR,2019-02-15,Eastern Alps,3000
-0.51131564,1.5127871,3,Samedan,GR,2019-02-15,Eastern Alps,3000
-3.436589,5.4235783,1,Spiringen,UR,2019-02-15,Central Alps,3000
-2.4854057,3.2918897,3,Davos,GR,2019-02-15,Eastern Alps,3000
0.5357765,1.7318323,3,Reichenbach im Kandertal / Frutigen,BE,2019-02-16,Western Alps,3000
-2.2832716,5.0275655,1,Plaffeien,FR,2019-02-17,Western Alps,2000
-4.8756714,2.4077892,1,Crans-Montana,VS,2019-02-19,Southern Alps,3000
-3.1948025,-0.79016656,3,Realp,UR,2019-02-21,Central Alps,2000
-0.5293069,2.4000309,3,Grindelwald,BE,2019-02-23,Western Alps,3000
-3.630135,3.829293,1,Wassen,UR,2019-03-03,Central Alps,3000
-3.9110742,1.4902489,0,Engelberg,OW,2019-03-06,Central Alps,3000
-4.685477,1.4205385,1,Andermatt,UR,2019-03-08,Central Alps,2000
-5.2653117,1.0824856,0,Andermatt,UR,2019-03-12,Central Alps,3000
-6.1453643,2.3479064,4,Bedretto,TI,2019-03-12,Southern Alps,3000
-5.5139737,0.8393661,0,Bever,GR,2019-03-12,Eastern Alps,3000
-5.338715,1.502274,4,Anniviers,VS,2019-03-12,Southern Alps,3000
-5.454411,0.9542987,4,Nendaz,VS,2019-03-12,Southern Alps,4000
-4.4385386,1.2062509,0,Zuoz,GR,2019-03-15,Eastern Alps,3000
-3.1206012,1.7683359,0,Samedan,GR,2019-03-17,Eastern Alps,3000
-4.957983,2.3717911,1,Martigny-Combe,VS,2019-03-17,Southern Alps,3000
-3.628065,4.686504,1,Val-d'Illiez,VS,2019-03-21,Southern Alps,3000
-4.543009,3.7485445,1,Orsières,VS,2019-03-24,Southern Alps,3000
-4.354675,2.4496534,1,Arosa,GR,2019-04-05,Eastern Alps,3000
-6.727733,1.5870367,4,Realp,UR,2019-04-05,Central Alps,2000
-4.706874,2.7677019,1,Davos,GR,2019-04-05,Eastern Alps,3000
-4.654263,4.062973,1,Göschenen,UR,2019-04-09,Central Alps,2000
-4.0778923,3.9294243,1,Andermatt,UR,2019-04-20,Central Alps,3000
-2.8686604,2.0566392,3,Bourg-Saint-Pierre,VS,2019-04-22,Southern Alps,3000
-4.624588,3.1302648,1,Blatten,VS,2019-04-26,Southern Alps,4000
-4.2709966,2.7068865,1,Guttannen,BE,2019-04-30,Western Alps,3000
-5.284176,3.6153045,1,Davos,GR,2019-05-07,Eastern Alps,3000
-4.4208345,1.6881218,0,Bagnes,VS,2019-05-11,Southern Alps,4000
-5.4148936,0.9171905,2,Saint-Martin,VS,2019-05-12,Southern Alps,3000
-5.0328918,4.5485835,1,Obergoms,VS,2019-05-16,Southern Alps,2000
5.8919435,3.3348243,3,Lauterbrunnen,BE,2019-06-23,Western Alps,4000
2.602873,-1.8049722,3,Saas-Fee,VS,2019-10-26,Southern Alps,4000
-5.587896,-0.9493839,2,Saas-Fee,VS,2019-11-09,Southern Alps,4000
